Is Senior Citizen,Has Partner,Has Dependents,Tenure (Months),Has Phone Service,Has Online Security,Has Online Backup,Has Device Protection,Has Tech Support,Has Streaming TV,Has Streaming Movies,Uses Paperless Billing,Monthly Charges,Total Charges,No Phone Service,Has Multiple Lines,Fiber Internet,No Internet Service,One-Year Contract,Two-Year Contract,Pays by Credit Card (Auto),Pays by Electronic Check,Pays by Mailed Check,Predicted Churn Probability,Risk Segment
0,0,0,72,0,0,0,0,0,0,0,0,55.45,4179.2,1,0,0,0,0,1,1,0,0,0.003225866529396211,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,79.9,79.9,0,0,1,0,0,0,0,1,0,0.8867547420719718,High Risk
0,0,0,19,0,0,0,0,0,0,0,0,106.6,1934.45,0,0,1,0,0,0,0,1,0,0.424307274232891,Medium Risk
0,0,0,64,0,0,0,0,0,0,0,0,102.45,6654.1,0,0,1,0,1,0,1,0,0,0.1520093176805877,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,46.0,84.5,0,0,0,0,0,0,1,0,0,0.688910301463803,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.25,25.25,1,0,0,0,0,0,0,1,0,0.6567528653989333,High Risk
0,0,0,61,0,0,0,0,0,0,0,0,19.75,1124.2,0,0,0,1,0,1,0,0,1,0.006642917661711412,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,20.0,540.05,0,0,0,1,1,0,0,1,0,0.007668365026674627,Low Risk
1,0,0,23,0,0,0,0,0,0,0,0,86.8,1975.85,0,1,1,0,0,0,0,1,0,0.5220832054920213,Medium Risk
0,0,0,57,0,0,0,0,0,0,0,0,58.75,3437.45,1,0,0,0,0,0,0,0,0,0.03260818513206944,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,45.25,3139.8,1,0,0,0,0,1,1,0,0,0.005197782168351282,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,56.6,3789.2,1,0,0,0,0,1,0,0,0,0.007547418670952064,Low Risk
0,0,0,65,0,0,0,0,0,0,0,0,84.2,5324.5,0,1,0,0,0,1,0,0,0,0.02861058035868775,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,80.0,624.6,0,0,1,0,0,0,0,0,0,0.7173442971667192,High Risk
0,0,0,4,0,0,0,0,0,0,0,0,70.15,268.35,0,0,1,0,0,0,0,1,0,0.4942746703778191,Medium Risk
0,0,0,71,0,0,0,0,0,0,0,0,24.75,1836.9,0,1,0,1,0,1,0,0,0,0.0006154570545066566,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0,0,1,1,0,0,1,0,0.07021575796531465,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,50.05,179.35,0,0,0,0,0,0,0,0,1,0.3225049448469325,Medium Risk
0,0,0,12,0,0,0,0,0,0,0,0,19.35,219.35,0,0,0,1,1,0,0,0,0,0.011801652020982665,Low Risk
0,0,0,24,0,0,0,0,0,0,0,0,50.6,1288.75,1,0,0,0,1,0,0,0,1,0.04562158537784962,Low Risk
0,0,0,31,0,0,0,0,0,0,0,0,81.15,2545.75,0,0,0,0,1,0,0,0,1,0.14225342590565615,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,55.2,55.2,0,0,0,0,0,0,0,0,1,0.5765225928022375,Medium Risk
0,0,0,30,0,0,0,0,0,0,0,0,89.9,2723.15,0,1,1,0,0,0,1,0,0,0.37577972734536824,Medium Risk
0,0,0,47,0,0,0,0,0,0,0,0,85.3,4107.25,0,1,0,0,0,1,1,0,0,0.012612106330985298,Low Risk
0,0,0,54,0,0,0,0,0,0,0,0,108.0,5760.65,0,1,1,0,0,1,1,0,0,0.1764753016102659,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,93.5,4747.5,0,0,1,0,0,0,1,0,0,0.08243979107948597,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,84.6,84.6,0,0,1,0,0,0,0,0,1,0.837258144152907,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,20.25,1566.9,0,0,0,1,0,1,1,0,0,9.800989172628463e-05,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,25.15,702.0,0,1,0,1,0,0,0,1,0,0.10904718376690231,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,54.4,114.1,0,1,0,0,0,0,0,0,1,0.4575081996075617,Medium Risk
0,0,0,10,0,0,0,0,0,0,0,0,29.6,299.05,1,0,0,0,0,1,0,0,1,0.016325338618864815,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,73.15,1305.95,0,1,1,0,0,0,0,1,0,0.19245362902344748,Low Risk
1,0,0,11,0,0,0,0,0,0,0,0,95.0,1120.3,0,0,1,0,0,0,0,1,0,0.8627377427933056,High Risk
0,0,0,16,0,0,0,0,0,0,0,0,19.75,284.35,0,0,0,1,0,1,0,0,1,0.010500506860524119,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,86.6,6350.5,0,1,0,0,0,1,0,0,0,0.0016583995282127909,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,109.2,7878.3,0,1,1,0,0,1,0,0,0,0.0019193872667295176,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,74.7,3187.65,0,0,0,0,1,0,1,0,0,0.2585025199041805,Low Risk
1,0,0,65,0,0,0,0,0,0,0,0,94.4,6126.15,0,0,1,0,0,0,0,1,0,0.13555328606498587,Low Risk
1,0,0,13,0,0,0,0,0,0,0,0,54.8,731.3,0,0,0,0,0,0,0,1,0,0.32525620073151806,Medium Risk
1,0,0,4,0,0,0,0,0,0,0,0,75.35,273.4,0,0,1,0,0,0,0,1,0,0.3955395436562583,Medium Risk
0,0,0,41,0,0,0,0,0,0,0,0,65.0,2531.8,0,1,0,0,1,0,0,0,1,0.0644794446343696,Low Risk
1,0,0,15,0,0,0,0,0,0,0,0,74.4,1074.3,0,0,1,0,0,0,0,1,0,0.6529461857473767,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,48.55,48.55,0,0,0,0,0,0,0,0,1,0.4077707891805597,Medium Risk
0,0,0,42,0,0,0,0,0,0,0,0,99.0,4298.45,0,1,1,0,1,0,0,1,0,0.36731652556499095,Medium Risk
0,0,0,51,0,0,0,0,0,0,0,0,93.5,4619.55,0,0,1,0,1,0,0,1,0,0.048073216876435065,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,70.4,147.15,0,0,1,0,0,0,0,1,0,0.5115255723141172,Medium Risk
1,0,0,1,0,0,0,0,0,0,0,0,40.2,40.2,1,0,0,0,0,0,0,1,0,0.8844960828841484,High Risk
0,0,0,32,0,0,0,0,0,0,0,0,83.7,2633.3,0,1,0,0,1,0,1,0,0,0.08692707996589,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,19.85,193.05,0,0,0,1,0,0,0,0,1,0.12223873368638134,Low Risk
0,0,0,67,0,0,0,0,0,0,0,0,59.55,4103.9,1,0,0,0,0,1,0,1,0,0.015038195303327513,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,115.1,7008.15,0,1,1,0,0,1,1,0,0,0.04473758716748476,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,114.35,5791.1,0,1,1,0,1,0,1,0,0,0.14854404096869767,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,44.6,80.55,0,0,0,0,0,0,1,0,0,0.6070716699375426,High Risk
1,0,0,29,0,0,0,0,0,0,0,0,45.0,1228.65,1,0,0,0,0,0,0,1,0,0.24169821092036628,Low Risk
1,0,0,3,0,0,0,0,0,0,0,0,41.15,132.2,1,0,0,0,0,0,0,1,0,0.6014609331738856,High Risk
1,0,0,13,0,0,0,0,0,0,0,0,106.9,1364.3,0,1,1,0,0,0,0,1,0,0.5250607495231943,Medium Risk
1,0,0,57,0,0,0,0,0,0,0,0,89.85,4925.35,0,1,1,0,0,0,0,1,0,0.22810403294863565,Low Risk
0,0,0,31,0,0,0,0,0,0,0,0,49.85,1520.1,1,0,0,0,0,1,0,0,0,0.012348096257835117,Low Risk
0,0,0,45,0,0,0,0,0,0,0,0,113.3,5032.25,0,1,1,0,1,0,0,0,1,0.19582637836034938,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,88.1,5526.75,0,1,0,0,0,1,0,0,1,0.0016090247421080767,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,24.9,1195.25,0,1,0,1,0,1,0,0,0,0.0051167279727209955,Low Risk
1,0,0,19,0,0,0,0,0,0,0,0,105.0,2007.25,0,0,1,0,0,0,0,0,1,0.7697849074958251,High Risk
0,0,0,59,0,0,0,0,0,0,0,0,19.35,1099.6,0,0,0,1,0,1,0,0,1,0.47413299818186616,Medium Risk
0,0,0,71,0,0,0,0,0,0,0,0,24.25,1732.95,0,1,0,1,0,1,1,0,0,0.00038012460467355355,Low Risk
1,0,0,16,0,0,0,0,0,0,0,0,94.45,1511.2,0,0,1,0,0,0,0,1,0,0.6627961353419988,High Risk
0,0,0,57,0,0,0,0,0,0,0,0,59.75,3450.15,0,0,0,0,0,1,0,1,0,0.008057828333967468,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,24.8,24.8,1,0,0,0,0,0,0,0,0,0.5247903147793284,Medium Risk
1,0,0,20,0,0,0,0,0,0,0,0,107.05,2172.05,0,1,1,0,0,0,0,1,0,0.5308300032738055,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,70.6,70.6,0,0,1,0,0,0,0,0,1,0.6764351987037805,High Risk
0,0,0,5,0,0,0,0,0,0,0,0,85.4,401.1,0,1,1,0,0,0,0,1,0,0.8129742158648886,High Risk
0,0,0,52,0,0,0,0,0,0,0,0,105.05,5624.85,0,1,1,0,0,0,0,1,0,0.7084652418304684,High Risk
1,0,0,21,0,0,0,0,0,0,0,0,64.95,1339.8,0,0,0,0,0,0,0,0,0,0.4124798956720783,Medium Risk
0,0,0,14,0,0,0,0,0,0,0,0,55.0,771.95,1,0,0,0,0,0,0,1,0,0.3878543537510735,Medium Risk
0,0,0,5,0,0,0,0,0,0,0,0,50.55,244.75,0,0,0,0,0,0,0,0,0,0.33544885909192745,Medium Risk
0,0,0,6,0,0,0,0,0,0,0,0,55.15,322.9,0,0,0,0,0,0,0,0,1,0.24105424851983373,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,51.2,498.25,0,0,0,0,0,0,0,1,0,0.31514205851054833,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.4,25.4,0,1,0,1,0,0,0,0,1,0.0986062498482937,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,54.45,3687.75,0,1,0,0,0,0,0,0,1,0.010141119192902505,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,95.15,1779.95,0,0,1,0,0,0,0,0,1,0.23593190759495267,Low Risk
0,0,0,22,0,0,0,0,0,0,0,0,76.0,1783.6,0,1,1,0,1,0,1,0,0,0.13173293890935167,Low Risk
0,0,0,20,0,0,0,0,0,0,0,0,44.35,927.15,0,0,0,0,0,0,0,1,0,0.1926898675988349,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,70.0,70.0,0,0,1,0,0,0,0,1,0,0.910620365875208,High Risk
1,0,0,8,0,0,0,0,0,0,0,0,74.5,606.55,0,0,1,0,0,0,0,1,0,0.5558112246595006,Medium Risk
0,0,0,10,0,0,0,0,0,0,0,0,44.85,435.4,0,0,0,0,0,0,1,0,0,0.3761374201751783,Medium Risk
1,0,0,24,0,0,0,0,0,0,0,0,76.1,1712.7,0,1,1,0,0,0,0,1,0,0.5002033928948634,Medium Risk
0,0,0,35,0,0,0,0,0,0,0,0,61.2,2021.2,0,0,0,0,1,0,0,0,1,0.06810564850057949,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,86.8,1940.8,0,0,1,0,1,0,0,0,1,0.09781136126311579,Low Risk
1,0,0,6,0,0,0,0,0,0,0,0,89.35,567.8,0,0,1,0,0,0,0,1,0,0.6347204687591997,High Risk
0,0,0,12,0,0,0,0,0,0,0,0,19.7,220.35,0,0,0,1,0,0,0,0,1,0.11301558026810185,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.25,20.25,0,0,0,1,0,0,0,0,1,0.38871220264129486,Medium Risk
0,0,0,71,0,0,0,0,0,0,0,0,76.05,5436.45,0,0,1,0,0,1,0,1,0,0.013624351093604933,Low Risk
1,0,0,35,0,0,0,0,0,0,0,0,100.8,3437.5,0,1,1,0,0,0,0,1,0,0.5138090302958531,Medium Risk
0,0,0,40,0,0,0,0,0,0,0,0,74.55,3015.75,0,1,0,0,0,0,0,1,0,0.12653932151061548,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,73.6,73.6,0,0,1,0,0,0,0,0,1,0.7259872630751352,High Risk
0,0,0,23,0,0,0,0,0,0,0,0,64.9,1509.8,0,0,0,0,1,0,0,0,0,0.08006146634657765,Low Risk
1,0,0,4,0,0,0,0,0,0,0,0,95.45,396.1,0,1,1,0,0,0,0,1,0,0.8308144452223747,High Risk
0,0,0,4,0,0,0,0,0,0,0,0,90.4,356.65,0,0,1,0,0,0,0,1,0,0.5369406038963056,Medium Risk
0,0,0,68,0,0,0,0,0,0,0,0,60.3,4109.0,1,0,0,0,0,1,1,0,0,0.0023514006272896105,Low Risk
0,0,0,38,0,0,0,0,0,0,0,0,81.85,3141.7,0,1,1,0,0,0,0,0,1,0.19511181854774762,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,24.8,1229.1,0,1,0,1,0,1,0,0,1,0.0015495167535870091,Low Risk
1,0,0,32,0,0,0,0,0,0,0,0,74.9,2303.35,0,1,1,0,0,0,0,1,0,0.6467177235272321,High Risk
0,0,0,29,0,0,0,0,0,0,0,0,75.55,2054.4,0,0,0,0,0,1,0,0,1,0.00961614738809361,Low Risk
1,0,0,38,0,0,0,0,0,0,0,0,101.15,3741.85,0,1,1,0,0,0,0,1,0,0.5931448153777072,Medium Risk
0,0,0,48,0,0,0,0,0,0,0,0,78.75,3682.45,0,1,0,0,1,0,1,0,0,0.07412206206690625,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.25,19.25,0,0,0,1,0,0,0,0,0,0.08747112472690463,Low Risk
0,0,0,22,0,0,0,0,0,0,0,0,89.05,1886.25,0,0,1,0,0,0,0,1,0,0.42967794408653825,Medium Risk
0,0,0,43,0,0,0,0,0,0,0,0,115.05,4895.1,0,1,1,0,0,1,1,0,0,0.10262771055706371,Low Risk
1,0,0,5,0,0,0,0,0,0,0,0,69.35,341.6,0,0,1,0,0,0,0,1,0,0.3996390830556846,Medium Risk
0,0,0,5,0,0,0,0,0,0,0,0,80.6,415.55,0,0,1,0,0,0,0,1,0,0.5871522925748521,Medium Risk
0,0,0,51,0,0,0,0,0,0,0,0,110.05,5686.4,0,1,1,0,1,0,1,0,0,0.15431051753059669,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,19.9,1355.1,0,0,0,1,0,1,1,0,0,0.00019752649328325493,Low Risk
0,0,0,38,0,0,0,0,0,0,0,0,80.3,3058.65,0,0,0,0,1,0,1,0,0,0.40286725618822067,Medium Risk
1,0,0,24,0,0,0,0,0,0,0,0,93.15,2231.05,0,0,1,0,0,0,0,1,0,0.40651170862084435,Medium Risk
0,0,0,35,0,0,0,0,0,0,0,0,91.5,3236.35,0,1,1,0,0,0,1,0,0,0.18833553591352592,Low Risk
1,0,0,54,0,0,0,0,0,0,0,0,82.45,4350.1,0,1,0,0,1,0,0,0,0,0.06127195894842496,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,60.0,4264.0,1,0,0,0,0,1,0,1,0,0.05392935497474754,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,44.8,44.8,0,0,0,0,0,0,0,1,0,0.5080944829043877,Medium Risk
0,0,0,9,0,0,0,0,0,0,0,0,48.6,422.3,0,0,0,0,1,0,0,0,1,0.13395578902001756,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,60.05,4176.7,1,0,0,0,0,1,0,0,0,0.002212831566955614,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,102.7,5138.1,0,1,1,0,0,0,1,0,0,0.2600965490210915,Low Risk
1,0,0,11,0,0,0,0,0,0,0,0,82.9,880.05,0,0,1,0,0,0,0,1,0,0.3765435805538132,Medium Risk
1,0,0,2,0,0,0,0,0,0,0,0,70.35,139.05,0,0,1,0,0,0,0,1,0,0.4434217782990959,Medium Risk
1,0,0,28,0,0,0,0,0,0,0,0,35.9,973.65,1,0,0,0,0,0,0,1,0,0.3035903507097232,Medium Risk
1,0,0,17,0,0,0,0,0,0,0,0,82.65,1470.05,0,1,1,0,0,0,1,0,0,0.3934689065740421,Medium Risk
0,0,0,35,0,0,0,0,0,0,0,0,19.85,739.35,0,0,0,1,0,1,0,0,1,0.0018500345677783033,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,19.2,161.95,0,0,0,1,1,0,0,0,1,0.012067769095863653,Low Risk
0,0,0,46,0,0,0,0,0,0,0,0,94.9,4422.95,0,1,1,0,1,0,1,0,0,0.09374994388817676,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,73.85,511.25,0,1,1,0,0,0,0,1,0,0.7824675763779645,High Risk
0,0,0,2,0,0,0,0,0,0,0,0,80.6,155.8,0,1,1,0,0,0,0,0,1,0.701068928683072,High Risk
0,0,0,68,0,0,0,0,0,0,0,0,75.8,5293.95,0,1,0,0,1,0,0,0,0,0.325586023118897,Medium Risk
0,0,0,43,0,0,0,0,0,0,0,0,104.6,4759.85,0,1,1,0,0,1,0,1,0,0.49918130282790174,Medium Risk
0,0,0,68,0,0,0,0,0,0,0,0,88.15,6148.45,0,1,0,0,0,1,0,1,0,0.03286969888666085,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,94.8,3565.65,0,0,1,0,0,0,1,0,0,0.15857193614239562,Low Risk
0,0,0,63,0,0,0,0,0,0,0,0,103.4,6603.0,0,1,1,0,0,0,0,1,0,0.3352679781702654,Medium Risk
1,0,0,32,0,0,0,0,0,0,0,0,54.65,1830.1,0,0,0,0,0,0,0,0,0,0.1307317567108767,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,85.75,6223.8,0,1,0,0,0,1,1,0,0,0.002980268600973168,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,67.45,4508.65,0,1,0,0,0,0,0,0,0,0.02173706012600408,Low Risk
0,0,0,63,0,0,0,0,0,0,0,0,20.5,1328.15,0,0,0,1,1,0,0,0,1,0.0013475946443144088,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,20.25,865.0,0,0,0,1,1,0,1,0,0,0.003007138276936158,Low Risk
1,0,0,1,0,0,0,0,0,0,0,0,72.1,72.1,0,1,1,0,0,0,0,1,0,0.7937455452795081,High Risk
0,0,0,2,0,0,0,0,0,0,0,0,90.4,168.2,0,0,1,0,0,0,0,1,0,0.5868244287594147,Medium Risk
0,0,0,70,0,0,0,0,0,0,0,0,19.45,1303.5,0,0,0,1,0,1,0,0,0,0.00409218053838861,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,44.95,996.85,1,0,0,0,0,0,0,1,0,0.1064334780051145,Low Risk
1,0,0,64,0,0,0,0,0,0,0,0,97.0,6430.9,0,0,1,0,1,0,0,0,0,0.052100985612194936,Low Risk
0,0,0,37,0,0,0,0,0,0,0,0,62.8,2278.75,0,1,0,0,0,1,1,0,0,0.014333387669454094,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,44.6,681.4,0,0,0,0,1,0,0,0,1,0.14095848421292176,Low Risk
1,0,0,7,0,0,0,0,0,0,0,0,89.15,574.35,0,0,1,0,0,0,0,1,0,0.5527639078327374,Medium Risk
0,0,0,4,0,0,0,0,0,0,0,0,84.8,371.9,0,1,1,0,0,0,0,0,0,0.8516238804387781,High Risk
1,0,0,21,0,0,0,0,0,0,0,0,41.9,840.1,1,0,0,0,0,0,0,1,0,0.70264635873407,High Risk
0,0,0,10,0,0,0,0,0,0,0,0,80.25,846.0,0,0,1,0,0,0,0,0,0,0.6424828936853256,High Risk
1,0,0,16,0,0,0,0,0,0,0,0,54.1,889.0,0,1,0,0,0,0,0,1,0,0.349216287486447,Medium Risk
0,0,0,64,0,0,0,0,0,0,0,0,105.25,6823.4,0,1,1,0,0,1,0,1,0,0.07120481064225885,Low Risk
1,0,0,27,0,0,0,0,0,0,0,0,30.75,805.1,1,0,0,0,0,0,1,0,0,0.49143447824544345,Medium Risk
0,0,0,42,0,0,0,0,0,0,0,0,97.1,4016.75,0,1,1,0,1,0,0,1,0,0.27036654658369946,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,20.2,83.75,0,0,0,1,0,0,0,0,1,0.09968311713454996,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,98.8,3959.15,0,0,1,0,0,1,0,0,0,0.017601969442250225,Low Risk
0,0,0,58,0,0,0,0,0,0,0,0,50.3,2878.55,0,0,0,0,1,0,1,0,0,0.06608514826114605,Low Risk
0,0,0,47,0,0,0,0,0,0,0,0,20.55,945.7,0,0,0,1,0,1,0,0,1,0.0014854410104712943,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,75.9,1373.05,0,0,1,0,0,0,0,0,0,0.10659160666825196,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,96.5,492.55,0,0,1,0,0,0,0,0,0,0.7818557667006194,High Risk
0,0,0,23,0,0,0,0,0,0,0,0,59.95,1406.0,0,0,0,0,0,0,0,0,0,0.06255725746385404,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.15,19.15,0,0,0,1,0,0,0,0,1,0.25194722222403426,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,98.65,6962.85,0,1,1,0,1,0,1,0,0,0.01874190210979494,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,112.6,8126.65,0,1,1,0,0,1,1,0,0,0.007533797525350954,Low Risk
0,0,0,33,0,0,0,0,0,0,0,0,20.6,690.25,0,0,0,1,1,0,0,0,1,0.01242747309175929,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,85.65,181.5,0,1,1,0,0,0,0,1,0,0.851640709060924,High Risk
0,0,0,24,0,0,0,0,0,0,0,0,35.75,830.8,1,0,0,0,0,1,0,0,1,0.0060712043372628385,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,99.75,5608.4,0,1,1,0,1,0,1,0,0,0.24763467521828145,Low Risk
0,0,0,37,0,0,0,0,0,0,0,0,96.1,3646.8,0,0,1,0,0,0,1,0,0,0.31854828017421616,Medium Risk
0,0,0,43,0,0,0,0,0,0,0,0,85.1,3662.25,0,1,0,0,1,0,1,0,0,0.10065821906533104,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.35,25.35,1,0,0,0,0,0,0,0,1,0.4647276855187093,Medium Risk
0,0,0,25,0,0,0,0,0,0,0,0,104.95,2566.5,0,1,1,0,0,0,0,0,0,0.8132121591334353,High Risk
0,0,0,61,0,0,0,0,0,0,0,0,89.65,5308.7,0,1,0,0,0,1,0,1,0,0.016749745909779946,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,86.75,1410.25,0,1,1,0,1,0,0,1,0,0.19551352027246202,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,86.2,3339.05,0,0,1,0,1,0,0,0,0,0.10041017958795577,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,50.65,50.65,0,0,0,0,0,0,0,0,1,0.5552630731732204,Medium Risk
1,0,0,72,0,0,0,0,0,0,0,0,64.8,4732.35,1,0,0,0,0,1,0,0,0,0.015302860355104217,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,90.85,90.85,0,1,1,0,0,0,1,0,0,0.9234313298272514,High Risk
0,0,0,48,0,0,0,0,0,0,0,0,108.1,5067.45,0,1,1,0,0,1,0,0,0,0.3652732388670673,Medium Risk
1,0,0,11,0,0,0,0,0,0,0,0,19.95,214.75,0,0,0,1,0,0,0,0,1,0.3769879709713505,Medium Risk
1,0,0,55,0,0,0,0,0,0,0,0,85.45,4874.7,0,1,1,0,0,0,0,1,0,0.527341444128448,Medium Risk
0,0,0,42,0,0,0,0,0,0,0,0,54.75,2348.45,1,0,0,0,1,0,0,1,0,0.19039957031178373,Low Risk
0,0,0,44,0,0,0,0,0,0,0,0,90.4,4063.0,0,1,1,0,0,0,0,0,1,0.1831839783071804,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,44.0,44.0,0,0,0,0,0,0,0,1,0,0.5179641197490349,Medium Risk
0,0,0,27,0,0,0,0,0,0,0,0,95.6,2595.25,0,1,1,0,0,0,0,0,0,0.34970548209600016,Medium Risk
1,0,0,27,0,0,0,0,0,0,0,0,84.8,2309.55,0,1,0,0,0,0,0,0,0,0.15932048983850058,Low Risk
1,0,0,2,0,0,0,0,0,0,0,0,44.3,89.3,0,0,0,0,0,0,0,1,0,0.5503844600009801,Medium Risk
0,0,0,19,0,0,0,0,0,0,0,0,19.9,367.55,0,0,0,1,0,0,0,0,1,0.04803139333266476,Low Risk
1,0,0,42,0,0,0,0,0,0,0,0,95.05,3944.5,0,1,1,0,0,0,0,1,0,0.254381228903928,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,90.05,5965.95,0,1,0,0,0,1,1,0,0,0.014047910402078064,Low Risk
1,0,0,33,0,0,0,0,0,0,0,0,109.9,3694.7,0,1,1,0,0,0,0,0,0,0.2269772315269733,Low Risk
0,0,0,34,0,0,0,0,0,0,0,0,73.95,2524.45,0,0,1,0,0,0,1,0,0,0.5281062614198379,Medium Risk
1,0,0,33,0,0,0,0,0,0,0,0,54.6,1803.7,1,0,0,0,0,0,0,1,0,0.11593053348219438,Low Risk
0,0,0,23,0,0,0,0,0,0,0,0,20.05,415.1,0,0,0,1,1,0,0,0,1,0.0028138801031684746,Low Risk
0,0,0,32,0,0,0,0,0,0,0,0,19.75,624.15,0,0,0,1,1,0,0,0,0,0.019615412184430317,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,20.05,237.7,0,0,0,1,1,0,1,0,0,0.045557713599024406,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,99.45,7007.6,0,1,1,0,0,0,1,0,0,0.4051785625297603,Medium Risk
0,0,0,68,0,0,0,0,0,0,0,0,55.9,3848.8,0,0,0,0,1,0,0,0,0,0.011675643589038534,Low Risk
0,0,0,20,0,0,0,0,0,0,0,0,19.7,419.4,0,0,0,1,0,1,0,0,1,0.003147306784101092,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,19.8,1468.75,0,0,0,1,0,1,1,0,0,0.00021063632621319594,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,95.4,5812.0,0,1,1,0,1,0,0,0,0,0.0843793707017243,Low Risk
1,0,0,32,0,0,0,0,0,0,0,0,93.95,2861.45,0,0,1,0,0,0,0,0,1,0.36589812055740395,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.9,19.9,0,0,0,1,0,0,0,0,1,0.4159921258359501,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.6,19.6,0,0,0,1,0,0,0,0,1,0.46952442178770565,Medium Risk
1,0,0,3,0,0,0,0,0,0,0,0,81.35,233.7,0,1,1,0,0,0,0,1,0,0.8606759754092352,High Risk
0,0,0,46,0,0,0,0,0,0,0,0,24.45,1066.15,0,1,0,1,1,0,0,0,0,0.015374587770183884,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,74.95,2149.05,0,1,1,0,0,0,0,1,0,0.4814707829613105,Medium Risk
0,0,0,51,0,0,0,0,0,0,0,0,87.35,4473.0,0,1,1,0,0,0,0,1,0,0.4853037711640546,Medium Risk
1,0,0,48,0,0,0,0,0,0,0,0,70.65,3545.05,0,0,1,0,0,0,0,0,0,0.3631986788558865,Medium Risk
